name,description,stars,language,forks,url,created_at,updated_at,open_issues,default_branch,contributors_count,commits_count,topics,watchers,size,has_wiki,has_projects,has_issues,has_pages,releases_count,language_detected,package.json,package-lock.json,composer.json,composer.lock,vite.config.js,angular.json,tsconfig.json,babel.config.js,postcss.config.js,vue.config.js,category,Plugins
gorilla-devs/GDLauncher,"GDLauncher is a simple, yet powerful Minecraft custom launcher with a strong focus on the user experience",1214,JavaScript,249,https://github.com/gorilla-devs/GDLauncher,2016-03-27,2024-09-30,435,master,8,34,"['launcher', 'game', 'custom-minecraft-launcher', 'mod', 'minecraft', 'minecraft-server', 'javascript', 'electron', 'css', 'jsx', 'ux', 'ui', 'vanilla', 'forge', 'minecraft-custom-launcher', 'react', 'hacktoberfest', 'minecraft-launcher']",1214,124453,True,False,True,True,94,en,True,True,False,False,False,False,False,False,False,False,Componente UX,"['@loadable/babel-plugin', '@sentry/integrations', '@sentry/react', '@sentry/tracing', '@sentry/utils', '7zip-bin', 'antd', 'axios', 'base64-stream', 'base64url', 'connected-react-router', 'craco-antd', 'directory-tree', 'discord-rpc', 'electron-log', 'electron-store', 'fast-xml-parser', 'fs-extra', 'get-folder-size', 'get-stream', 'he', 'history', 'inter-ui', 'is-electron', 'jimp', 'localforage', 'lockfile', 'lodash', 'make-dir', 'memoize-one', 'node-7z', 'node-machine-id', 'p-map', 'polished', 'preact', 'ps-tree', 'randomstring', 'react', 'react-beautiful-dnd', 'react-content-loader', 'react-contextmenu', 'react-dom', 'react-html-parser', 'react-intersection-observer', 'react-markdown', 'react-portal', 'react-redux', 'react-router', 'react-router-dom', 'react-transition-group', 'react-type-animation', 'react-virtualized-auto-sizer', 'react-window', 'react-window-infinite-loader', 'redux', 'redux-logger', 'redux-persist', 'reselect', 'rooks', 'semver', 'slate', 'slate-history', 'slate-react', 'styled-components', 'symlink-dir', 'typeface-roboto', 'use-debounce', 'user-agents', 'uuid', '@ant-design/icons', '@babel/cli', '@babel/plugin-proposal-class-properties', '@babel/plugin-proposal-export-default-from', '@babel/plugin-syntax-dynamic-import', '@babel/plugin-transform-runtime', '@babel/preset-env', '@babel/preset-react', '@babel/register', '@babel/runtime', '@craco/craco', '@fortawesome/fontawesome-svg-core', '@fortawesome/free-brands-svg-icons', '@fortawesome/free-regular-svg-icons', '@fortawesome/free-solid-svg-icons', '@fortawesome/react-fontawesome', '@napi-rs/cli', '@sentry/webpack-plugin', 'babel-core', 'babel-loader', 'babel-plugin-macros', 'babel-plugin-module-resolver', 'babel-plugin-preval', 'babel-plugin-styled-components', 'babel-plugin-transform-react-remove-prop-types', 'babel-preset-minify', 'concurrently', 'cross-env', 'dotenv', 'electron', 'electron-builder', 'electron-updater', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-formatter-pretty', 'eslint-import-resolver-alias', 'eslint-import-resolver-webpack', 'eslint-plugin-compat', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-prettier', 'eslint-plugin-promise', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'husky', 'native-ext-loader', 'nsfw', 'prettier', 'react-scripts', 'rimraf', 'terser-webpack-plugin', 'wait-on', 'webpack', 'webpack-bundle-analyzer', 'webpack-cli', 'webpack-merge']"
yiliansource/party-js,A JavaScript library to brighten up your user's site experience with visual effects!,988,TypeScript,45,https://github.com/yiliansource/party-js,2020-10-22,2024-09-29,13,main,6,80,"['visual-effects', 'party', 'javascript-library', 'particles', 'emitters']",988,3427,False,False,True,True,11,en,True,False,False,False,False,False,True,False,False,False,Componente UX,"['@trivago/prettier-plugin-sort-imports', '@types/chai', '@types/mocha', '@typescript-eslint/eslint-plugin', '@typescript-eslint/parser', 'chai', 'eslint', 'eslint-config-prettier', 'eslint-plugin-prettier', 'mocha', 'prettier', 'rimraf', 'terser-webpack-plugin', 'ts-loader', 'ts-node', 'typescript', 'webpack', 'webpack-cli', 'webpack-dev-server']"
kanriapp/kanri,"🪐 Modern offline Kanban board app for Windows, MacOS and Linux. Built with simplicity and user experience in mind.",697,Vue,55,https://github.com/kanriapp/kanri,2022-05-20,2024-10-12,61,main,10,1790,"['kanban', 'kanban-board', 'kanban-board-application', 'nuxt', 'nuxt3', 'nuxtjs', 'offline-app', 'offline-kanban-board', 'tauri', 'typescript', 'offline', 'offline-first', 'vue3', 'vuejs']",697,9331,True,True,True,False,22,en,True,False,False,False,False,False,True,False,False,False,Aplicação UX,"['@eslint/eslintrc', '@heroicons/vue', '@nuxtjs/i18n', '@paralleldrive/cuid2', '@phosphor-icons/vue', '@pinia/nuxt', '@popperjs/core', '@tauri-apps/api', '@tiptap/extension-bubble-menu', '@tiptap/extension-text-align', '@tiptap/extension-text-style', '@tiptap/extension-typography', '@tiptap/pm', '@tiptap/starter-kit', '@tiptap/vue-3', '@vojtechlanka/vue-tags-input', 'mitt', 'pinia', 'radix-vue', 'tauri-plugin-autostart-api', 'tauri-plugin-log-api', 'tauri-plugin-store-api', 'v-calendar', 'vue-dragscroll', 'vue3-smooth-dnd', 'zod', '@eslint/js', '@nuxt/eslint', '@nuxt/test-utils', '@nuxtjs/tailwindcss', '@tauri-apps/cli', '@types/eslint__js', '@types/node', '@vue/test-utils', '@vueuse/components', '@vueuse/core', '@vueuse/nuxt', 'eslint', 'eslint-config-prettier', 'eslint-plugin-prettier', 'eslint-plugin-tailwindcss', 'happy-dom', 'jsdom', 'nuxt', 'postcss-custom-properties', 'prettier', 'rollup-plugin-license', 'typescript', 'typescript-eslint', 'vitest']"
ember-engines/ember-engines,Composable Ember applications for ambitious user experiences,490,JavaScript,139,https://github.com/ember-engines/ember-engines,2015-12-14,2024-10-07,155,master,80,1235,"['ember-engines', 'ember-cli', 'ember']",490,4750,True,True,True,False,40,en,True,False,False,False,False,False,False,False,False,False,Aplicação UX,['release-plan']
jsuites/jsuites,"jSuites is a collection of lightweight common required javascript web components. It is composed of fully responsive vanilla plugins to help you bring the best user experience to your projects, independent of the platform. Same JS codebase across different platforms.",487,JavaScript,68,https://github.com/jsuites/jsuites,2019-05-08,2024-10-08,11,master,14,644,"['javascript', 'javascript-library', 'javascript-tools', 'javascript-plugin', 'webcomponents', 'plugins']",487,3939,True,True,True,False,8,en,True,False,False,False,False,False,True,False,False,False,Componente UX,"['@testing-library/dom', 'copy-webpack-plugin', 'css-loader', 'css-minimizer-webpack-plugin', 'jest', 'jest-canvas-mock', 'jest-environment-jsdom', 'jsdom', 'mini-css-extract-plugin', 'style-loader', 'ts-loader', 'typescript', 'url-loader', 'webpack', 'webpack-cli', 'webpack-dev-server', 'cross-env']"
ozntel/file-tree-alternative,This Obsidian Plugin allows users to have a different file explorer experience.,444,TypeScript,31,https://github.com/ozntel/file-tree-alternative,2021-06-06,2024-10-12,97,main,3,540,"['plugin', 'obsidian-md', 'obsidian-plugin', 'file-tree-view', 'file-explorer']",444,2834,True,True,True,False,143,en,True,False,False,False,False,False,True,False,False,False,Componente UX,"['@ozntel/local-storage-handler', 'common-tags', 'dayjs', 'react', 'react-dom', 'react-dropzone', 'react-icons', 'react-lazy-load', 'recoil', '@babel/core', '@babel/preset-react', '@babel/preset-typescript', '@rollup/plugin-babel', '@rollup/plugin-commonjs', '@rollup/plugin-json', '@rollup/plugin-node-resolve', '@rollup/plugin-replace', '@rollup/plugin-typescript', '@types/common-tags', '@types/node', '@types/react', '@types/react-dom', 'babel', 'million', 'obsidian', 'prop-types', 'rollup', 'tslib', 'typescript']"
SAP/ui5-webcomponents-react,A wrapper implementation for React of the UI5 Web Components that are compliant with the SAP Fiori User Experience,440,TypeScript,98,https://github.com/SAP/ui5-webcomponents-react,2019-04-18,2024-10-10,49,main,44,5005,"['open-source', 'web-components', 'react', 'typescript', 'ui-components']",440,1848214,True,True,True,True,289,en,True,False,False,False,False,False,True,False,False,False,Componente UX,"['@storybook/addon-a11y', '@storybook/addon-essentials', '@storybook/blocks', '@storybook/manager-api', '@storybook/preview-api', '@storybook/react', '@storybook/react-vite', '@storybook/theming', '@ui5/webcomponents', '@ui5/webcomponents-compat', '@ui5/webcomponents-fiori', '@ui5/webcomponents-icons', 'react', 'react-dom', 'remark-gfm', 'tocbot', '@babel/cli', '@babel/core', '@babel/preset-env', '@babel/preset-react', '@babel/preset-typescript', '@cypress/code-coverage', '@eslint/js', '@semantic-release/github', '@testing-library/cypress', '@types/eslint__js', '@types/jscodeshift', '@types/node', '@types/react', '@types/react-dom', '@types/use-sync-external-store', '@ui5/webcomponents-tools', '@vitejs/plugin-react', 'chromatic', 'cssnano', 'cypress', 'cypress-real-events', 'dedent', 'eslint', 'eslint-config-prettier', 'eslint-import-resolver-typescript', 'eslint-plugin-import', 'eslint-plugin-no-only-tests', 'eslint-plugin-prettier', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'eslint-plugin-storybook', 'glob', 'globals', 'husky', 'lerna', 'lint-staged', 'npm-run-all2', 'postcss', 'postcss-cli', 'postcss-import', 'postcss-modules', 'postcss-nesting', 'prettier', 'rimraf', 'storybook', 'typedoc', 'typescript', 'typescript-eslint', 'vite', 'vite-plugin-istanbul', 'vite-tsconfig-paths']"
dot-cafe/beam.cafe,🌠 Blazing fast file transfer app focused on user-experience. Fastest way to share files without uploading them.,439,TypeScript,14,https://github.com/dot-cafe/beam.cafe,2020-04-18,2024-09-14,15,master,4,328,"['pwa', 'installable', 'peer-network', 'file-sharing', 'file-transfer', 'file-transmission', 'beam-cafe']",439,3963,False,False,True,False,0,en,True,True,False,False,False,False,True,True,True,False,Aplicação UX,"['graceful-ws', 'mobx', 'mobx-react', 'nanopop', 'normalize.css', 'preact', 'pretty-bytes', '@babel/plugin-proposal-class-properties', '@babel/plugin-proposal-decorators', '@babel/plugin-proposal-optional-chaining', '@babel/plugin-transform-react-jsx', '@babel/preset-typescript', '@types/webpack-env', '@typescript-eslint/eslint-plugin', '@typescript-eslint/parser', 'autoprefixer', 'babel-loader', 'clean-webpack-plugin', 'copy-webpack-plugin', 'cross-env', 'css-loader', 'dotenv', 'eslint', 'eslint-config-simon', 'eslint-plugin-align-import', 'eslint-plugin-react', 'file-loader', 'html-webpack-plugin', 'mini-css-extract-plugin', 'node-sass', 'postcss', 'postcss-loader', 'progress-bar-webpack-plugin', 'react-refresh', 'sass-loader', 'sassyfication', 'style-loader', 'svg-inline-loader', 'svgo', 'svgo-loader', 'terser-webpack-plugin', 'typescript', 'webpack', 'webpack-bundle-analyzer', 'webpack-cli', 'webpack-dev-server', 'workbox-webpack-plugin']"
khmyznikov/pwa-install,Installation dialog for Progressive Web Application. Provides a more convenient user experience and fixes the lack of native dialogs in some browsers.,357,TypeScript,58,https://github.com/khmyznikov/pwa-install,2020-11-08,2024-10-11,9,main,24,316,"['pwa', 'lit-element', 'typescript', 'ios', 'chrome', 'safari', 'componen', 'react', 'web-components']",357,3028,False,False,True,True,0,en,True,False,False,False,False,False,True,False,False,False,Componente UX,"['@custom-elements-manifest/analyzer', '@lit/localize', '@lit/localize-tools', '@types/node', 'autoprefixer', 'clean-webpack-plugin', 'copy-webpack-plugin', 'eslint', 'express', 'filemanager-webpack-plugin', 'lit-scss-loader', 'minify-lit-html-loader', 'null-loader', 'postcss', 'postcss-import', 'postcss-loader', 'sass', 'sass-loader', 'terser-webpack-plugin', 'ts-loader', 'typescript', 'typescript-lit-html-plugin', 'webpack', 'webpack-cli', 'webpack-dev-server', 'webpack-merge']"
graphcommerce-org/graphcommerce," GraphCommerce® is a headless storefront replacement for Magento 2 (PWA), that delivers a faster, better user experience. Fully customizable (React, Next.js) and open-source.",303,TypeScript,67,https://github.com/graphcommerce-org/graphcommerce,2020-06-25,2024-10-07,56,canary,33,12179,"['react', 'magento2', 'pwa', 'graphql', 'ecommerce', 'typescript', 'headless']",303,260650,False,False,True,False,4276,en,True,False,False,False,False,False,True,False,False,False,Componente UX,"['@changesets/cli', '@testing-library/jest-dom', '@testing-library/react', '@unts/patch-package', 'concurrently', 'react', 'react-dom', '@graphql-codegen/testing', '@playwright/test', '@types/event-stream', '@types/jest', 'eslint', 'event-stream', 'jest', 'jest-diff', 'jest-environment-jsdom', 'prettier', 'typescript']"
pixijs/pixi-ui,Provide a definitive user experience in your PixiJS application without any frontend library!,299,JavaScript,49,https://github.com/pixijs/pixi-ui,2016-11-03,2024-09-11,49,master,2,155,[],299,8500,True,True,True,True,0,en,True,True,False,False,False,False,True,False,False,False,Aplicação UX,"['glslify', '@babel/plugin-proposal-class-properties', '@lerna/batch-packages', '@lerna/filter-packages', '@lerna/project', '@pixi/jsdoc-template', '@rollup/plugin-commonjs', '@rollup/plugin-multi-entry', '@rollup/plugin-node-resolve', 'browserify-versionify', 'canvas', 'chai', 'cross-env', 'del', 'emoji-regex', 'eslint', 'eslint-config-pixi', 'gh-pages', 'jaguarjs-jsdoc', 'jsdoc', 'jsdom', 'jsdom-global', 'jshint', 'jshint-stylish', 'jshint-stylish-summary', 'lerna', 'minimist', 'mkdirp', 'mocha', 'parallelshell', 'pixi.js', 'pixify', 'rimraf', 'rollup', 'rollup-plugin-commonjs', 'rollup-plugin-minify', 'rollup-plugin-node-builtins', 'rollup-plugin-sourcemaps', 'rollup-plugin-terser', 'rollup-plugin-typescript', 'watch']"
nisabmohd/ChatGPT,"I've developed a ChatGPT clone using Next.js 14, Shadcn-UI, Prisma ORM, and integrated it with the OpenAI API. It offers a user-friendly conversational AI experience.",297,TypeScript,121,https://github.com/nisabmohd/ChatGPT,2023-01-08,2024-10-12,1,master,1,61,"['chatgpt', 'chatgpt-api', 'clone-app', 'reactjs', 'open-source', 'react-typescript', 'chatgpt-clone', 'contributions-welcome', 'openai', 'typescript', 'nextjs', 'prisma', 'server-components', 'shadcn-ui', 'tailwindcss', 'nextjs14', 'next14', 'nextjs-14', 'nextauth', 'nextjs13']",297,1608,True,True,True,False,0,en,True,True,False,False,False,False,True,False,True,False,Componente UX,"['@next-auth/prisma-adapter', '@prisma/client', '@radix-ui/react-dialog', '@radix-ui/react-label', '@radix-ui/react-scroll-area', '@radix-ui/react-slot', '@radix-ui/react-toast', 'class-variance-authority', 'clsx', 'lucide-react', 'next', 'next-auth', 'next-themes', 'openai', 'react', 'react-dom', 'tailwind-merge', 'tailwindcss-animate', 'zod', '@types/node', '@types/react', '@types/react-dom', 'autoprefixer', 'eslint', 'eslint-config-next', 'postcss', 'prisma', 'tailwindcss', 'typescript']"
numandev1/react-native-bottomsheet-reanimated,React Native bottom sheet with fully native 60 FPS animations and awesome user experience,276,TypeScript,28,https://github.com/numandev1/react-native-bottomsheet-reanimated,2020-07-11,2024-09-14,18,master,3,69,"['bottomsheet', 'expo', 'react-native', 'mobile', 'bottom-sheet', 'reanimated', 'sheet', 'modal']",276,5409,True,True,True,False,2,en,True,False,False,False,False,False,True,True,False,False,Componente UX,"['@commitlint/config-conventional', '@react-native-community/bob', '@react-native-community/eslint-config', '@release-it/conventional-changelog', '@types/jest', '@types/react', '@types/react-native', 'commitlint', 'eslint', 'eslint-config-prettier', 'eslint-plugin-prettier', 'husky', 'jest', 'pod-install', 'prettier', 'pretty-quick', 'react', 'react-native', 'react-native-gesture-handler', 'react-native-interactable-reanimated', 'react-native-reanimated', 'release-it', 'typescript', 'lint-staged']"
FrontendMasters/remix-fundamentals,Remix enables you to build fantastic user experiences for the web and feel happy with the code that got you there. Get a jumpstart on Remix with this workshop.,255,TypeScript,113,https://github.com/FrontendMasters/remix-fundamentals,2022-07-29,2024-10-11,8,main,12,124,['kcd-edu'],255,3143,True,True,True,False,0,en,True,True,False,False,False,False,True,False,False,False,Aplicação UX,"['@prisma/client', 'prisma', '@types/inquirer', 'esbuild-register', 'fs-extra', 'glob', 'inquirer', 'match-sorter', 'mdast-util-from-markdown', 'npm-run-all', 'prettier', 'typescript', 'unist-util-visit']"
leemonade/leemons,"🚀  The Powerful, flexible, user-friendly and open source Learning Experience Platform built entirely in Javascript 😎",211,JavaScript,64,https://github.com/leemonade/leemons,2021-03-01,2024-10-11,17,main,18,6683,"['learning', 'lms', 'react', 'nodejs', 'content-management', 'javascript', 'lxp', 'learning-management-system', 'venture-capital', 'microservices']",211,92179,True,True,True,True,14,en,True,False,False,False,False,False,False,False,False,False,Componente UX,"['@babel/core', '@babel/eslint-parser', '@babel/plugin-proposal-export-default-from', '@babel/plugin-syntax-jsx', '@babel/preset-env', '@typescript-eslint/eslint-plugin', '@typescript-eslint/parser', 'eslint', 'eslint-config-prettier', 'eslint-config-standard', 'eslint-import-resolver-jsconfig', 'eslint-import-resolver-typescript', 'eslint-nibble', 'eslint-plugin-import', 'eslint-plugin-n', 'eslint-plugin-promise', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'eslint-plugin-sonarjs', 'eslint-plugin-unused-imports', 'prettier', 'rimraf', 'start-server-and-test', 'stylelint', 'stylelint-config-clean-order', 'stylelint-config-standard', 'turbo']"
FrontendMasters/advanced-remix,"Remix enables you to build fantastic user experiences for the web and feel happy with the code that got you there. In this workshop, we'll look at some more advanced use cases when building Remix applications.",186,TypeScript,57,https://github.com/FrontendMasters/advanced-remix,2022-07-30,2024-10-11,0,main,6,62,['kcd-edu'],186,654,True,True,True,False,0,en,True,True,False,False,False,False,True,False,False,False,Aplicação UX,"['@prisma/client', 'prisma', '@types/inquirer', 'esbuild-register', 'fs-extra', 'glob', 'inquirer', 'match-sorter', 'mdast-util-from-markdown', 'npm-run-all', 'prettier', 'typescript', 'unist-util-visit']"
SAP/btp-solution-diagrams,"SAP Business Technology Platform solution diagram repository, based on the official SAP BTP Solution diagram guideline. This has been designed in accordance with the SAP Fiori Horizon principles and color palette which provides a holistic and pleasing aesthetic and user experience.",164,TypeScript,267,https://github.com/SAP/btp-solution-diagrams,2023-12-01,2024-10-12,8,main,9,155,"['btp', 'icons', 'sap', 'btp-icons', 'sap-btp-solution-diagrams', 'architecture']",164,14926,False,True,True,True,31,en,True,True,False,False,False,False,False,False,False,False,Ferramenta UX,[]
